,true_labels,predictions
3218,1.0,1
3219,1.0,1
3220,1.0,1
3221,1.0,1
3222,1.0,1
3223,1.0,1
3224,1.0,1
3225,1.0,1
3226,1.0,0
3227,1.0,1
3228,1.0,1
3229,1.0,1
3230,1.0,1
3231,1.0,1
3232,1.0,1
3233,1.0,1
3234,1.0,1
3235,1.0,1
3236,1.0,1
3237,1.0,1
3238,1.0,1
3239,1.0,1
3240,1.0,1
3241,1.0,1
3242,1.0,1
3243,1.0,0
3244,1.0,1
3245,1.0,0
3246,1.0,1
3247,1.0,0
3248,1.0,1
3249,1.0,1
3250,1.0,0
3251,1.0,1
3252,1.0,1
3253,1.0,1
3254,1.0,1
3255,1.0,1
3256,1.0,1
3257,1.0,1
3258,1.0,1
3259,1.0,1
3260,1.0,1
3261,1.0,1
3262,1.0,1
3263,1.0,1
3264,1.0,1
3265,1.0,1
3266,1.0,1
3267,1.0,1
3268,1.0,1
3269,1.0,1
3270,1.0,1
3271,1.0,1
3272,1.0,1
3273,1.0,1
3274,1.0,1
3275,1.0,1
3276,1.0,1
3277,1.0,1
3278,1.0,1
3279,1.0,1
3280,1.0,1
3281,1.0,1
3282,1.0,1
3283,1.0,1
3284,1.0,1
3285,1.0,1
3286,1.0,1
3287,1.0,1
3288,1.0,1
3289,1.0,1
3290,1.0,1
3291,1.0,1
3292,1.0,1
3293,1.0,1
3294,1.0,1
3295,1.0,1
3296,1.0,1
3297,1.0,1
3298,1.0,1
3299,1.0,1
3300,1.0,0
3301,1.0,0
3302,1.0,1
3303,1.0,1
3304,1.0,1
3305,1.0,1
3306,1.0,1
